	temp_amplitude	temp_RA	temp_IV	temp_cosinor_rsquared	temp_within_day_SD	temp_mean_mean	phase	temp_phase	weekend_temp_amplitude	weekday_temp_amplitude
5494443.0	1.362936713793828	-0.0278291638064647	1.5827216737586285	0.3513991588667364	1.91130147388773	31.836918857386127	-11.10901974621884	0.5662441240050824	1.2746565304968254	1.7152206426921934
3736077.0	1.882781722496918	-0.0764342901506966	1.045486813032655	0.2287671264326749	2.693851237618416		-9.59539241497501	5.838612603666162	2.3689584491178763	1.58552009671716
1398710.0	1.9678297031865637	-0.0449574971584301	1.4060033113593575	0.1195443422268601	2.8570586588247093	31.734880426819487	-10.688557940232371	3.954206831177232	3.751672649127846	0.8879364308779493
5262453.0	1.0218553843765277	-0.0821083956492206	0.9262207830180716	0.4687127869809465	2.352194280783253	30.101523193912985	-7.999290063573109	-1.069204361185598	1.8225722865257687	2.6129099727769014
2366073.0	2.562531193364426	-0.0689786751432857	1.3152899786360317	0.2105733860937499	2.5822742415279087	31.27932593936012	-10.376257495385726	0.3910341538163043	3.39328981272919	0.7512243836883735
2413524.0	1.1092786965603916	-0.0464071843388139	1.720977402209542	0.139042848829123	2.5825335900215864	32.24410721058307	-8.770926998021888	-0.8137154632250261	2.281816109937395	1.9394994837857609
2230344.0	2.2583778108424566	-0.0401550837650689	0.9141120516176712	0.2562850648962985	1.9549596018349376	30.16022766528486	-9.099251493137974	2.336667536537412	1.4236845080727638	0.8036807604009434
1592699.0	1.084649709860391	-0.0424379987018691	1.826013737026236	0.3975315826434149	2.216095999676624	30.139056418305604	-11.082197808625413	6.686091987622888	2.147682578168641	2.8337688762272712
1394157.0	1.7163709129817128	-0.0633497562468849	0.8377751729707994	0.4673777623780483	1.8106057271269456	31.285131244331588	-9.663781556562991	4.202997361172475	1.6333994750711875	1.2516137382846817
1967796.0	1.802982975175084	-0.0806023985611485	1.1730908313758652	0.1703385963695438	2.029251866809338	27.95443787866709	-8.304813876917867	2.63053366819117	1.4578751487880728	4.157169211932381
3476870.0	2.020482817934772	-0.0890921207004653	1.4655036241018369	0.371143847497249	1.5039189617284896	30.153535970052086	-9.97464405279418	1.4273290798620002	2.188699725067694	2.8523136033899736
3187086.0	2.570342081758336	-0.0205947667281141	0.6328041189127208	0.5511547144375589	1.6314779083930877	32.481192129629626	-9.183256165377582	2.6098241961154565	2.6293453808061624	1.5852273832616484
1717095.0	1.192970968246975	-0.0601987312509206	0.8148066286517128	0.1210579842438346	1.852791339907887	30.602087299430696	-10.260666235625406	1.7992903791308632	1.3684897823391529	2.9558700137421536
4499149.0	2.6835214845437223	-0.0568649454019393	1.505072056439289	0.0641704522735769	2.939150691150885	30.63548031016293	-9.594430390656548	-1.6059336176959764	1.678914301555033	1.4099629386277754
1740621.0	0.720282577391525	-0.0591510740326272	1.1329253050089405	0.2476022100850073	2.2972291213863065	30.567982184193124	-10.223546031783284	2.257128142581262	1.2595252640111434	1.5608162089599122
3523096.0	0.7752058721351468	-0.0225200777070405	1.0246369474640349	0.2652091158452119	2.2399265699094384	28.11059514951814	1.1237525229245484	-2.746886331936151	4.156958340126977	0.7725055538419447
5862905.0	2.129926470145373	-0.1084620845013516	1.0353878383694006	0.0565892898942003	2.3975164731857377	28.50786481584821	-8.889675594441467	1.8732545881147564	1.86154541583872	1.2918540284080648
2577544.0	2.6042065283118307	-0.0572765476331049	0.4746884510031309	0.4516746871829781	2.298698115226536	30.34534175134873	-7.903098210496131	2.5551746427828013	2.47424717294911	1.9431276829797188
4465224.0	2.160007112622948	-0.0386208513735187	1.4751700193711694	0.2622088092811458	3.211443987574639	29.65763864049684	-10.431817723537105	-7.385033275211343	1.5635237287965584	1.6409354095514328
5546465.0	1.906084847319797	-0.1019890452318764	1.5749671874990487	0.2334453428089307	1.4916030527323634	30.559581805704934	-9.388717965805114	2.899583295112124	1.1670822633537932	2.41149290261144
5414132.0	1.0801176716405243	-0.0492537650018941	1.9295333986255736	0.0943969517943993	2.217964275606904	28.60193646143353	-8.908481366926976	3.2972797591949434		1.7742475510762248
3596244.0	2.1721325103066174	-0.0381392332002911	0.9815766796213076	0.0458780000924968	1.566133945493152	32.67511093387488	-9.126195816950474	3.99525167230002	11.067734408503908	1.6382961169692478
1645760.0	1.3463874364759834	-0.0321671805071716	1.0791951624058378	0.2262373819059281	1.7641987296465156	32.140386672247026	-10.860705395561263	-0.8981788552020978	1.620294053770531	2.0398358441786058
1071787.0	3.617571597957887		0.8173196302862289	0.0399258095123659	1.674221665155726		-10.944913266344622	0.3286840169204348	0.8673070959120464	1.917528338974468
3508311.0	3.223165680159233	-0.0577251123638455	1.649584073416373	0.55925079731453	2.8534196628000363	29.233238634371983	-10.491445929251272	4.051549744395401	2.072824756108304	0.6716935990802597
1568812.0	0.384162622148366	-0.0371172709606525	4.1015939160639805	0.7483201595465929	2.9815753055685983	29.417939132033023	-10.197241470150033	3.1322358844643032	0.7261524989255258	2.114679836031167
3945979.0	0.9779168058232728	-0.030942103656394	1.5101745576060257	0.4966519658872631	1.9522041269360135	32.0449182310475	-9.135015032852566	-0.2451597687757555	11.545787896464224	0.1701023597814163
2366708.0	3.074942499401085	-0.0566712194710859	1.908168221338473	0.3574715895795007	1.4680856256015211	32.5779312375992	-10.3374160660485	2.4371468121503588	0.9551135128307476	2.331252996519747
1761335.0	2.239736990951253	-0.0431685303001836	1.0199678608990872	0.3109258142063855	1.4995796594388366	28.42005095598845	-10.525582996299864	2.0270361186197148	3.005720055274597	1.934784960430586
1092871.0	0.3486982146282122	-0.0555006588347279	0.9417255578722464	0.1205838484094846	2.409742680303445	29.44182083800077	-8.796304429498798	5.384542793880333	0.5839424078222889	2.136474928815011
2792621.0	0.939330662271075	-0.0435787263459905	1.1878316623332057	0.2302478819422686	2.072213674066964	31.489135437443817	-9.678188132089584	1.1376348022123306	2.9633813014399384	2.989342406926163
5907267.0	1.2060358533447884	-0.0753068643948339	0.7198142810407453	0.2057985982162532	1.550103407698422	32.04364505249266	-10.06499745886406	3.0256139915863587	2.775434901042954	1.945827151497907
2562621.0	1.9671315607838165	-0.0530005033841133	1.4016364114521764	0.3879517467079945	3.3392844177452883	28.930511820613656	-9.978765701523358	4.507828938308561	0.7319350794527819	2.101067920680568
4786043.0	2.7080539488420268	-0.0372167389522498	1.9396371995542443	0.5528861899391052	2.017536099466496	30.71114951068684	-7.401392907668081	0.2891097396585443	1.3397110087315918	0.9214251434080928
5026267.0	1.8017433662979525	-0.0535190458804426	0.9970719704398022	0.6068864813135106	3.441030930480063	31.760748000372026	-9.742819786998483	7.1110017317308	1.4416268198295077	2.7279562926445884
1281125.0	0.6442891531504321	-0.0222005043699696	1.3394282566108358	0.2509974557268972	3.00352961642523	31.249712365131742	-8.613299141378825	5.372636183554413	4.261500934490428	1.3577851333456712
2092715.0	2.9007752656607866	-0.1007398223468272	1.3562022525142552	0.2927382599955722	2.245288526413042	30.123153997927293	-8.963585593684169	3.774933221622516	2.190839624588367	1.3825436408948226
2232904.0	1.402803087988776	-0.0155563017375018	0.4618511279199798	0.1038627307246556	2.2236757593161345	30.89420379154266	-10.231420309102246	1.0160521108230005	3.2400136669586908	2.698279742154297
3029386.0	1.4270524912426028	-0.0292819589824573	1.4709363804271458	0.1570715267444181	2.618673998294155	32.514972212900354	-9.3349413615947	1.9642693808038605	3.304837544552526	1.768581911551741
5902782.0	3.5837815058757867	-0.0127899786919867	2.0589970284787893	0.5327484234522758	2.905431136951081	29.982709534105044	-10.374858855210263	6.154341557858888	1.2841828332250211	2.14702977452802
4262474.0	0.3421508438455154	-0.0927569007861406	0.856999799614545	0.1103913198902967	2.3928178245985463	28.461867005916957	-9.853085042929346	2.0759053240208662	9.84129775847738	3.435797770156796
4465533.0	2.085724257980365	-0.0344486761871271	1.5749629719444973	0.4781630927613288	1.748938806581869	34.92257181870348	-7.197775825706399	2.1268329626585487	2.81405538555159	0.8241795112905158
3299606.0	2.078602156953628	-0.0612308753925304	0.9214602290722296	0.3175139597610323	1.952842315692905	31.763916015625	-8.683096292340275	2.814125062855217	2.20284477291018	1.3143670303938488
5582896.0	1.76856586115071	-0.084669766259559	2.883639918498423	0.0377624239887053	0.8462677955311525	29.32672248315559	-10.142365129172338	4.811318177402344	3.7290226370412047	1.0491719233772685
4321668.0	1.635014989633255	-0.0314148165643785	1.2953316954994991	0.3622618448423967	1.408542234789752	29.134583765146683	-8.428279158267387	2.474504590823136	8.867434630982732	0.4715921896940184
3271002.0	1.5071769614060349	-0.0270789186889469	1.6963112111159762	0.2094463759359166	2.580126374787243	27.915473413215118	-9.412692438133485	-0.43978051545927	0.9000412355193876	1.956958215521204
5013582.0	4.2476086033224885	-0.1031574501076226	1.2772441919467978	0.3239325177680491	2.0644321289413874	29.22232863152629	-9.247878623837924	2.1671821998443246	0.7562653856884072	0.2080761588225586
3491573.0	1.346795099010082	-0.0130975136014535	0.5927844712347714	0.1462642713400838	1.7741364420829786	32.634360384778915	-8.889159720796009	-4.8112115109819085	0.8409611340957	1.2068986659424803
3525994.0	0.4471703329293402	-0.0224284110316368	1.867604767495994	0.3433330733229526	2.951365089668748	32.57988131776148	-9.446628872822416	-0.998673632776484	0.5919413218530108	1.4871537726595412
1346705.0	1.7673505160948666	-0.0299462341874827	1.3838184834142024	0.2999602151544147	2.728934249751401	28.926199823156903	-11.115926232418616	0.3475771236028496	5.957031249999999	1.7366257894874069
2138748.0	2.4678180317106606	-0.0375097720741784	0.7039297685732974	0.2515418122769426	3.082059676721708	30.21952864804776	-9.73522367442499	-0.4050332153504536	1.7048741932464488	2.3059086812935576
4783495.0	1.732983267928704	-0.1253001451285259	1.331428501592743	0.1622432450742563	1.8510589891960396	34.13935327197292	-6.824832200189605	5.939645628327366	5.071415770146402	3.516232729772716
5640093.0	0.7320298111361782	-0.0889724493680291	1.8028519942564445	0.733880941989975	2.0950632582901543	33.194119344238935	-10.09736615574892	-6.808145222174889	0.5965703637272121	3.211837160369104
1118806.0	1.2291025271329514	-0.0278377188313796	0.8309342640926947	0.2478942577722552	2.934812050181557	31.71695354574121	-10.021753791916632	1.6025901500101871	1.5265964958164029	1.3747206375046714
1569371.0	2.8170695946222954	-0.0732302850775805	1.0852258540701585	0.1129784669635224	2.7934600785405164	29.54226356998145	-1.8969554070461812	3.648707793661539	0.6125268838281518	1.378787751001237
4787962.0	2.354839494634984	-0.0623617502075044	0.807391458823104	0.3436920592598945	2.4806388190782536	30.76122209373053	-9.413518471475	-0.8467800223264554	1.73959710607407	1.880133714827819
5640252.0	1.203452838243036	-0.0810756257438161	2.1103649397931217	0.2304907717189871	1.4841567584837791	26.49675074938816	-10.093373346503432	2.097489533105985	2.362464633926761	
5554515.0	2.979029491459122	-0.0781619773145397	1.624596228072566	0.2206091156183195	2.8748664698798283	29.04960182442956	1.6864081795046264	4.797902354422949	4.306355713082329	1.8679221865596276
3936924.0	2.6107448076742505	-0.0611591954981647	0.7997624882453986	0.0858570538838919	2.5880174576019166	29.74841011968712	-9.908019525614128	6.704916457010751	0.7031155038969534	1.364916021729133
1511261.0	1.3896628784897889	-0.1191473637495844	1.4896918427500527	0.2159407193123633	2.681804375490079	30.02273524969884	-8.590560987588105	-10.526816981238165	1.2973878160255303	1.9948652495083752
4033874.0	1.8789053203687296	-0.0732441333739831	0.5063267881161384	0.290012974453317	2.2299806970113085	30.31383500887523	-6.813691087250259	2.253515821051475		2.613522412860522
4483185.0	1.942182360939113	-0.1020046059515008	1.1085975024947288	0.1855070186298191	3.62126591440272	28.98166509442319	-8.537807844401762	4.620309905754106	0.7265011548186185	1.1232066670331242
5126335.0	2.7748117920656745	-0.0397170624657692	1.538563895992823	0.1956240949894777	2.314292797439447	30.084694929404048	-9.060562542894711	-4.036247000834691	0.3707350387667319	2.7087854609306072
3482670.0	1.9105329509029063	-0.0353345234775481	1.1805750247118356	0.0399849497001072	1.2473072783704306	29.544247305041807	-8.951753303855416	3.633569016627883	3.5197549924112823	2.713684097625213
3055357.0	3.379999919843329	-0.0381369339397806	1.3091669514265802	0.161846256816572	3.857542392982052	28.493374838663943	-11.013113493086312	3.253395320114815	3.3579869301068013	2.735339751706513
5560029.0	0.5453247542091577	-0.0450653353398517		0.3839263884219327	2.8513211743122007	32.645641508556544	-11.801530780292838	3.447586676636336	1.8603287257109653	2.371924988690144
3372274.0	0.8244066935445765	-0.1196143477399824	1.4999875151439084	0.2666069412528477	0.144896104903786	29.117467677087426	-7.568381024257817	-0.1914644163962343	2.3774958308395284	0.7332291390563604
4911980.0	3.227729315251976	-0.0621549043248123		0.2638169074165395	3.684192899932548	29.367643334855245	-8.610415122958555	0.4931983946130581	0.832758450381731	2.701049167935002
5559455.0	1.2877706002484723	-0.0255607491743465	0.7004312467789987	0.0604134015199051	2.632438602811172	29.19783503764968	-8.633379200761677	2.731604998912017	2.368572943260796	2.927819020505572
2816458.0	2.2741622122120484	-0.0658149996299375	0.506752873096259	0.195132552666752	2.115044589564988	29.933268229166664	-10.362321439224743	-11.204210381099903	1.2665903645223633	1.28733081575851
2626136.0	0.9526400026079728	-0.057209071301282	1.192054938843564	0.235142696190827	1.684563087405977	30.07144988529265	-7.877148817965407	3.775752121391717	7.019911492846319	2.888870074551512
3774138.0	0.7876069426036395	-0.0663798362223493	1.9972867937615788	0.2915027448119989	1.168187787868989	31.04277555437384	-7.933403701709053	2.162025700122102	0.6944453545518331	3.685223283859108
5658961.0	1.3815213855699606	-0.1055867626539252	1.675116013833669	0.5615214580931215	2.9559168504483955	29.1060045938327	-9.844030026819636	1.465247020543673	3.208414790284199	2.9610629320328563
1966844.0	0.6670710181402617	-0.0676984909062799	0.7872383586227641	0.2224307696768995	3.6694044951226745	31.08792605583901	-9.584740680283728	2.6760284606628155	14.510508197011376	0.760228449564438
5823754.0	0.97764286377819	-0.1188586305118563	1.546575886997928	0.0669959872407522	1.4856000511762826	28.56961527829448	-9.389802355696704	0.9607669960865198	1.6637208115861477	3.696415727076503
1990869.0	1.1966156647482906	-0.0459711906575342	0.6759845368234609	0.0949852974228285	1.9588561829739224	29.085570062931783	-9.778369836110024	2.654847649851499	2.2854326363364263	2.775968242078528
2536767.0	3.362284483333628	-0.0776942169431144	1.4755474927509622	0.1843833150224285	1.9912940706243625	30.158998658056976	-8.0335554520485	2.4941723485707272	2.907266851189823	0.7057379618260177
4485643.0	1.4690305289021324	-0.0045838837733445	1.538654752292561	0.4424053088946152	1.044442347116529	30.376823869035643	-9.780213669695652	3.0531279784841234	0.2890103056876476	3.002313044680595
2168223.0	0.896546015521104	-0.0096716041143706	1.5515046206939205	0.1089501555449078	2.358415589348663	32.27425431785827	-9.77574678677072	-1.828128372936375	0.954556367917544	0.946466997764822
5314000.0	2.509615833639956	-0.005448768438143	1.269495156777896	0.4291892366454132	2.537657138232212	31.223436245176973	-10.286703707818516	3.933300342819252	0.6222772259148833	1.2205759461322283
1726651.0	0.8742709242253888	-0.0321823481111406	1.9345055131464224	0.4557537242962981	1.569545696041736	30.172054553158063	-10.266257551647438	2.504890509853813	1.7799213709039297	2.2254380164369496
1194512.0	1.0823387715773731	-0.0849989026044645	1.2529190137831598	0.3662430934731909	2.6502921286332493	29.846206721769715	-9.511814925512322	0.6362917936069484	2.740151004415972	2.72836980140927
4384036.0	2.256364658024143	-0.1389675431013721	1.621606934074109	0.5549659538200147	2.184145873927249	31.519171959148235	-6.425808089917859	0.6894976345641725	0.8897763635463527	1.7174247168203836
4984659.0	1.931660477277712	-0.0817727454170093	0.7614388012570746	0.5198222370410528	2.4861810760335072	28.08169133538832	-10.389427032851412	1.394366383102983	2.702883121723381	2.4040084983319514
4489551.0	2.8675476090730028	-0.0439720882647509	0.6836078993925101	0.3996923622111117	2.074099746008093	26.847505115327383	-10.696228547721589	0.51097538030713	1.6558503368780062	2.0919282588340744
2910134.0	2.682869510533341	-0.07810385764635	1.220859570639471	0.2055556130405327	1.854440834912904	27.44062704834538	-9.327583065022052	3.0176915647708897	1.994985251904196	1.4822037739322909
3473492.0	2.0991587795653985	-0.0781991918252204	1.1381871458452686	0.0924993531782604	1.7842082454973216	32.58523746412627	-8.631778752878887	3.004219582080143	2.9525538069747794	0.3028315199174222
4295601.0	2.209058192350316	-0.0867881448304321	1.9843812428662384	0.2750887567418197	2.278351102824454	30.7785054675319	-10.056454229990464	3.3486430292940588	1.2748388949767289	2.968243266737034
4472401.0	0.9943674380041134	-0.14484328332706	1.3355158575538355	0.4482279670834734	2.920230640674094	32.140397742876566	-6.776832522704292	-1.4488886312013225	2.6787299100043573	1.5562438116025237
4491000.0		-0.0935843310719286	1.1800564931867144	0.2538477109511101	1.9577101745456416	31.353866834099165	-10.28781728163153	3.0580888172098937	2.4157461346222524	2.1699669791680214
1983255.0	3.1537318874892324	-0.0533946739469283	1.90183630963286	0.1312471194128199	1.8730030819189891		-10.1468508457057	0.695079748183004	0.77512504480966	1.2807526023757734
5773913.0	1.6578932721919752	0.0076208840625342	1.6157537981209031	0.4178442722870985	2.7720502512013856	29.015490473533166	-9.309426727092465	5.2064956367460455	0.0331631587747347	1.2094161963248409
1851763.0	8.87268578513297	-0.0342295460269302	1.596241856817535	0.2192403847725624	2.647716346695685	29.4861728623458	-9.712128230739264	5.227634129482468	0.3708075195276354	2.3188841132070808
5184231.0	0.7595371466436222	-0.0413442458265638		0.3584126405579847	3.503318755602608	28.23450159143519	-9.347640612101724	-3.293845903848831	2.205364480881566	1.3496441107064034
5769887.0	1.0379113574659735	-0.0357402288929847	1.9851826470856115	0.3470179562688813	1.426425583288335	29.072619030464462	-9.144042036073346	3.1535999245055604	2.192273232570435	2.1268222728653754
4681577.0	4.304469683462334	-0.0225505802829971	1.9100000978385847	0.5754846990115414	1.035904844645852	30.135282102033894	-9.55191394615479	2.026099456023589	2.155651514063396	1.5135901924418127
2527298.0	2.4644753361542806	-0.0179764342937225	1.3165738041777015	0.2739041704174393	2.9317164835199137	31.73155741119785	-9.963261040730114	1.8590507850865816	0.7813274986967143	2.378787800119055
3202990.0	2.385390251975632	-0.0701744939183507	0.9388645824115328	0.322718579514913	2.492551420224424	30.77274147707346	-9.472786253877244	-4.851142184376164	1.482106555218816	
4680201.0	1.508489587147526	0.0011956659720085	1.4244950221006876	0.3665520221664268	2.37085212192221	28.626281043565296	-9.347409227975149	-0.0362796228220648	1.7355280227989465	1.757151218517828
3830903.0	2.115475063183939	-0.0470572688771641	1.1681827446127289	0.0563827150824021	2.2491704023238164	32.590294793721085	-9.904369992786783	1.369931094647161	2.679777266026468	2.0722970192515637
3399839.0	1.0995146428498732	-0.0586443087020889	1.139601899602474	0.1593460634685312	1.0875783774151615	31.668648388550373	-6.367433355034318	1.3756828621341664	2.852797510465424	0.699565691253516
4804526.0	1.9625103697132	-0.0561038676269715	1.6528784779854142	0.1899886596615974	2.841685250903518	30.653481688899515	-10.871992663461167	1.2396633789950064	3.1527205898502406	1.2788142688594657
2961804.0	3.162952315451699	-0.113255383877817	0.4644128994175612	0.2670210788818116	2.9007676658211468	28.43263451557542	-8.922238304396457	3.6191682311727127	1.8276140358079571	1.7898653281880206
5054806.0	0.3731880367396984	-0.1029852931473807	1.6543072053642704	0.3251297726490072	2.4223106467569453	29.837754437712587	-9.337571942990454	-0.8002994360094559	0.9695416870189412	1.3662969069664983
1849869.0	2.460785436788271	-0.0478815690471505	1.6487969057654488	0.1530032727100895	2.0747455668453547	31.837516663566465	-8.731783114897917	1.965946410099752	2.0218969824345265	1.5392718627846549
5969373.0	0.9165745640842996	-0.0114382224001539	0.9850139627233062	0.3415291187835173	1.7139225121190234	32.07968290069882	-8.852381044882824	4.508002155699568	0.4694599783594594	1.930521368093411
3361628.0	2.6623355048584294	-0.1103222139692528	1.879643768264836	0.227490464023819	2.3518065230434644	30.84359305245536	-10.55402025538522	-0.6554960165603447	0.5491362002812262	1.2114858016324084
3698934.0	0.4230497535174729	-0.0724450342297	1.504796105478747	0.3149951170478027	2.1456940224477266	33.72189822514691	-8.331423649488988	0.7757675069357611	1.4545534227192596	0.910900395260184
4098948.0	1.1468079195309202	-0.0231389465062411	1.021310759473263	0.3705196992372142	1.8121640967014003	30.562533770018423	-2.9019598913171203	3.788761272545942	2.193271823458103	2.338964071070026
2693087.0	1.144662597536788	-0.050427094654382	0.9278120268756268	0.0081736015874827	1.9362882653042024	26.47522900897608	-9.999422900613558	1.8993447569481283	1.467827875526993	2.731635618244652
2147920.0	2.8937503902746085	-0.014853870992602	0.9494665978692316	0.047069025766518	3.218219681910366	32.2396492125496	-9.921776823019	2.5460161701234783	1.0505453634427695	1.324230782011348
4588074.0	0.2498746096604248	-0.0223955529804324	1.3436217754780622	0.454815232993622	2.007695734454462	28.35958813864087	-8.363032430937333	0.5435334105910974	2.23525712660435	2.5695377335655563
1532149.0	3.019545046664919	-0.0558548896854312	1.5907546612455503	0.2761147622642845	2.5358385166805	31.159750280750227	-9.882575353944208	1.9998496446266436	2.7711528898116966	1.56257049157683
3387148.0	2.401500912886147	-0.088955846416854	1.229437018362166	0.2692467692800356	1.907043994513932	31.717096099507508	-6.89889445632082	2.0717307220375667	1.9040213462275688	0.5496023124429292
1778976.0	1.6189810420312472	-0.0703988574577873	0.4833053525480802	0.2639446428359819	1.7171995172426475	29.31607962195295	-10.318742323169948	1.973177628957816	1.1711197305470058	0.2777937265046373
2735264.0	1.9811002527363175	-0.0328470422559997	1.024458427877876	0.1613811373026188	1.4845656477566505	28.78640380305768	-7.291469307006293	4.669576184658101	2.3990869134385178	2.1356495100147264
2742761.0	0.8992509671420783	-0.0195539961752955	2.23098970797347	0.155583657187376	1.9957606130377583	31.440499441964285	-9.445819753048038	1.7458577776934865	3.786069298993235	2.845729758831958
4002366.0	2.094310191043648	-0.0803503362508724	0.9932723332828974	0.4188396246877984	2.380442790994792	32.5358681884212	-9.349866095493557	1.7655630080748996	2.7538847470589336	1.242034201535964
5243124.0	0.5114054702230363	-0.0499182647662766	0.8845665994686728	0.465163476166717	2.481272645388111		-8.193093199833934	3.8346324029708594	0.7256443421135483	0.6777372854044399
2295505.0	1.3538332701039373	-0.0736686302999585	0.7566451441911979	0.1653986273493013	2.871593426273076	30.4114496140253	-10.0241365374935	2.900623918208427	3.529256613507789	0.9472619347330316
3198988.0	1.116820170483841	-0.0740298847401675	1.2220012863320049	0.0233161404321999	1.4419066993203842	32.201518844282546	-9.903399413764266	6.723376039300221	0.982631420808821	0.7075327941080046
5316931.0	2.5446283779288086	-0.0436959523663458	1.4474677361748869	0.1563877378712488	2.809306753549048	34.08582192888708	-7.082816053923532	1.7821319649732263	3.1455121633895278	3.001874942183867
2744553.0	1.4518276506657612	-0.0633576975593036	1.8275819564029645	0.1109772819034755	2.7812372409141277		-8.661235095848818	3.4905416465295485	0.4315396173853811	1.08295936888196
5467052.0	4.860533524299675	-0.0304793376769707	0.5841116840411498	0.2766093052877297	2.1792475608683377	32.08596041762648	-7.919152048357214	3.2793246430665777		1.7784252061688088
3152369.0	1.583611440497318	-0.0793342057775965	1.8938848786510607	0.1252493544132595	1.4273833875985604	26.996402994791666	-9.82140659010601	-0.1220678825195696	1.845939041681079	1.884723897781205
2077305.0	1.5704369435503822	-0.0275559100923195	2.0916245673518943	0.1205015259600877	2.8874464102983928	30.514759989394506	-10.531701564901054	0.4814481439354529	0.7103193890314018	2.439279724805392
2694720.0	5.785702649369518	-0.0328938343044746	0.8524939334239847	0.1832113922583819	2.2282195967091214	30.38692602975667	-7.839964240213505	8.868595457152308	1.814762339703686	3.491323163229418
1790308.0	1.990888961270134		5.916865270495133	0.4182148338244139	2.217109369314929	30.78462146577381	-9.430787058190983	2.1670804595557653	2.3680368994002987	1.519229325593768
4991988.0	1.335272214075176	-0.0640577639638382	1.1954050602880844	0.3343519732782045	1.8808987598208469	29.8016832601096	-9.594798501423938	3.739017863224307	1.719165294140688	1.7960559432098229
4889190.0	0.7441119834973189	-0.047548049353143	1.162371514707667	0.299721109182451	2.226045558594806	28.150379945224262	-8.109339247887188	2.4137982346485813	1.3096569969274945	0.4702898947230362
